,Age,Education_Level,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Attrition_rate,Gender_F,Gender_M,Relationship_Status_Married,Relationship_Status_Single,Hometown_Clinton,Hometown_Franklin,Hometown_Lebanon,Hometown_Springfield,Hometown_Washington,Unit_Accounting and Finance,Unit_Human Resource Management,Unit_IT,Unit_Logistics,Unit_Marketing,Unit_Operarions,Unit_Production,Unit_Purchasing,Unit_Quality,Unit_R&D,Unit_Sales,Unit_Security,Decision_skill_possess_Analytical,Decision_skill_possess_Behavioral,Decision_skill_possess_Conceptual,Decision_skill_possess_Directive,Compensation_and_Benefits_type0,Compensation_and_Benefits_type1,Compensation_and_Benefits_type2,Compensation_and_Benefits_type3,Compensation_and_Benefits_type4
111,30.0,5,6.0,3,49,0,4,5.0,4.0,2,-1.8176,-0.4537,2.0,4,5,5,0.6957,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
112,27.0,3,3.0,1,63,0,3,8.0,3.0,3,-1.8176,1.8688,3.0,2,6,5,0.2334,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
113,36.0,2,14.0,4,57,0,2,7.0,3.0,3,1.6081,0.7075,2.0,3,6,3,0.0151,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
114,27.0,3,3.0,1,29,2,4,5.0,3.0,3,0.0026529002824244937,1.8688,2.0,3,8,3,0.0213,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
115,59.0,4,22.0,4,49,1,3,7.0,3.0,4,1.6081,-1.615,1.895976122042892,3,7,4,0.2573,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
116,27.687116564417177,2,5.0,3,47,0,1,6.0,1.0,3,-0.1048,0.7075,1.895976122042892,4,6,3,0.2365,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
117,65.0,3,36.0,4,63,1,3,6.0,1.0,4,1.6081,0.7075,3.0,4,8,3,0.2514,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
118,45.0,3,14.0,3,72,1,2,4.0,1.0,2,0.7516,0.7075,2.0,1,7,2,0.1657,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
119,24.0,2,5.0,3,33,0,3,8.0,3.0,3,-1.8176,0.7075,2.0,4,9,4,0.4422,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
120,28.0,3,5.0,1,53,1,3,6.0,3.0,3,-1.8176,0.7075,1.0,2,9,5,0.235,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
121,54.0,5,21.0,4,57,1,5,9.0,2.0,3,-0.1048,-1.615,2.0,4,5,3,0.004,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
122,42.0,4,7.0,2,60,1,1,4.0,2.0,4,-0.1048,-0.4537,2.0,3,5,3,0.5882,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
123,59.0,3,30.0,1,55,0,2,4.0,2.0,3,0.7516,0.7075,1.0,4,7,3,0.2572,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
124,56.0,5,21.0,3,69,1,2,4.0,3.0,3,-0.1048,0.7075,2.0,4,7,3,0.0012,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
125,31.0,4,9.0,3,62,0,2,8.0,1.0,4,-0.9612,-0.4537,1.895976122042892,4,7,3,0.0226,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
126,37.0,3,12.0,1,55,0,3,3.0,4.0,3,0.0026529002824244937,-0.4537,2.0,2,7,3,0.1409,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
127,41.0,3,11.0,4,61,1,1,4.0,3.0,3,-1.8176,0.7075,2.0,2,8,3,0.14,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
128,37.0,5,14.0,3,46,2,1,8.0,3.0,3,-0.1048,1.8688,2.0,2,5,4,0.1046,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
129,24.0,3,5.0,3,68,0,3,6.0,1.0,3,0.0026529002824244937,-0.4537,2.0,3,5,3,0.0385,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
130,28.0,3,4.0,1,48,0,3,1.0,1.0,3,-0.9612,-2.7762,2.0,2,8,2,0.7559,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
131,50.0,3,19.0,2,64,1,3,6.0,2.0,3,-0.9612,-0.4537,2.0,3,5,3,0.0195,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
132,50.0,4,20.0,2,36,1,1,6.0,1.0,3,-0.1048,-0.4537,2.0,3,7,3,0.2702,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
133,62.0,4,23.0,4,65,1,1,5.0,3.0,3,0.7516,-0.4537,2.0,2,6,3,0.1402,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
134,54.0,3,17.0,2,33,1,3,2.0,3.0,5,-0.9612,0.7075,2.0,3,7,3,0.1892,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
135,20.0,3,1.0,1,37,0,2,8.0,4.0,3,0.7516,1.8688,1.895976122042892,2,7,3,0.5122,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
136,47.0,3,21.0,1,65,1,1,5.0,3.0,3,0.7516,-0.4537,2.0,3,8,4,0.097,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
137,35.0,5,11.0,3,59,0,4,5.0,1.0,3,0.0026529002824244937,0.7075,2.0,3,9,3,0.0269,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
138,26.0,4,3.0,1,70,1,5,6.0,3.0,3,0.7516,0.7075,2.0,4,8,3,0.1776,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
139,51.0,4,17.0,2,73,1,2,8.0,3.0,4,1.6081,-0.4537,2.0,2,7,3,0.0242,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
140,59.0,4,34.0,2,53,1,2,7.0,2.0,3,-0.1048,0.7075,2.0,4,8,3,0.2974,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
141,31.0,5,6.0,1,22,1,2,6.0,2.0,4,-1.8176,-0.4537,2.0,4,7,3,0.1512,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
142,19.0,4,0.0,0,42,1,2,7.0,3.0,2,-0.1048,1.8688,2.0,3,8,3,0.1638,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
143,60.0,3,38.0,3,21,1,3,1.0,1.0,3,0.0026529002824244937,-0.4537,2.0,3,6,3,0.0726,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
144,48.53061224489796,3,18.0,4,69,1,3,4.0,1.0,4,-0.9612,-0.4537,2.0,2,7,2,0.0211,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
145,27.0,4,5.0,3,40,0,1,7.0,3.0,3,0.0026529002824244937,-0.4537,1.0,3,7,2,0.1772,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
146,20.0,4,1.0,1,47,0,2,9.0,1.0,4,-0.1048,-0.4537,2.0,3,8,2,0.7234,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
147,37.0,3,8.0,3,73,0,2,8.0,4.0,3,-0.1048,0.7075,1.0,3,8,3,0.0518,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
148,63.0,3,38.0,3,59,1,4,4.0,3.0,3,-0.1048,-0.4537,1.0,4,8,3,0.0671,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
149,31.0,2,3.0,2,37,1,3,10.0,2.0,4,-0.1048,-0.4537,2.0,3,8,3,0.1462,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
150,32.0,2,10.0,2,24,1,5,7.0,3.0,3,0.7516,-2.7762,2.0,4,6,3,0.083,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
151,48.30769230769231,2,18.0,3,31,2,3,6.0,1.0,1,-0.1048,-0.4537,2.0,3,7,2,0.7402,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
152,28.0,4,5.0,2,69,1,3,7.0,1.0,1,-1.8176,-0.4537,2.0,3,6,5,0.1732,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
153,63.0,3,38.0,1,35,0,3,3.0,4.0,3,0.7516,-0.4537,2.0,4,8,3,0.2795,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
154,26.0,3,3.0,2,48,1,2,3.0,4.0,5,-0.9612,-0.4537,3.0,3,8,5,0.1588,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
155,46.0,2,21.0,1,55,0,5,6.0,2.0,5,0.7516,-0.4537,3.0,3,7,3,0.9696,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
156,20.0,3,1.0,1,40,1,4,1.0,2.0,3,0.7516,-0.4537,2.0,3,8,5,0.1887,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
157,47.0,4,25.0,3,30,1,2,8.0,1.0,3,0.7516,-0.4537,2.0,3,5,4,0.0508,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
158,24.0,3,5.0,1,58,2,1,5.0,3.0,4,0.0026529002824244937,0.7075,2.0,4,6,2,0.1657,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
159,63.0,3,37.0,2,39,0,3,5.0,1.0,4,-0.1048,-0.4537,1.895976122042892,2,8,4,0.0482,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
160,19.0,4,0.0,0,44,0,4,4.0,3.0,4,1.6081,0.7075,1.0,2,5,3,0.001,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
161,56.0,3,26.0,1,74,1,2,8.0,1.0,5,-0.1048,-0.4537,3.0,3,5,4,0.0242,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
162,61.0,3,23.0,4,35,0,3,6.0,3.0,3,-0.1048,-0.4537,3.0,4,8,3,0.1162,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
163,26.0,4,2.0,2,55,1,5,7.0,3.0,3,-0.1048,0.7075,3.0,3,8,3,0.2907,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
164,19.0,4,0.0,0,68,1,3,9.0,3.0,3,0.7516,0.7075,3.0,3,6,3,0.0505,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
165,46.0,5,18.0,3,58,2,4,7.0,2.0,4,1.6081,-1.615,1.0,3,6,3,0.1175,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
166,26.0,3,3.0,2,32,0,3,6.0,4.0,4,-0.1048,1.8688,2.0,3,6,3,0.07400000000000001,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
167,24.0,1,5.0,2,39,2,1,5.0,3.0,1,-0.1048,-0.4537,2.0,4,9,4,0.4052,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
168,59.0,4,35.0,4,34,0,2,8.0,3.0,3,-0.1048,-0.4537,1.0,3,5,3,0.2223,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
169,25.0,3,6.0,1,48,1,3,6.0,1.0,3,0.7516,-0.4537,3.0,1,7,2,0.1663,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
170,19.0,3,0.0,0,37,0,3,5.0,3.0,3,0.7516,0.7075,2.0,4,7,3,0.0617,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
171,64.0,4,27.0,1,59,2,2,8.0,4.0,3,-0.9612,0.7075,2.0,4,6,3,0.1744,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
172,42.0,4,15.0,3,53,0,3,7.0,5.0,2,0.7516,-0.4537,2.0,3,5,3,0.0834,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
173,43.0,3,4.0,4,21,0,1,8.0,2.0,3,-0.1048,-0.4537,2.0,3,6,3,0.0579,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
174,26.0,4,3.0,3,66,2,4,4.0,2.0,3,0.7516,0.7075,3.0,2,9,3,0.2229,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
175,56.125,2,26.0,4,70,1,2,7.0,1.0,3,0.0026529002824244937,-0.4537,2.0,3,8,5,0.2345,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
176,19.0,4,0.0,0,45,0,3,8.0,2.0,3,-1.8176,-0.4537,3.0,2,8,3,0.1622,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
177,30.0,4,8.0,1,67,0,4,5.0,3.0,3,0.7516,0.7075,1.0,3,5,3,0.0785,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
178,19.0,1,0.0,0,20,1,3,4.0,4.0,3,-1.8176,-0.4537,2.0,4,8,2,0.2276,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
179,51.0,4,27.0,2,69,0,4,5.0,3.0,3,-1.8176,-0.4537,3.0,3,8,4,0.024,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
180,58.0,3,32.0,2,66,1,1,6.0,4.0,4,-0.9612,-0.4537,2.0,4,6,1,0.2394,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
181,19.0,3,0.0,0,20,1,3,9.0,2.0,5,-0.9612,-0.4537,2.0,4,8,3,0.1863,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
182,24.0,1,5.0,3,65,0,3,9.0,4.0,3,-0.1048,-0.4537,2.0,2,8,3,0.0553,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
183,35.0,4,12.0,2,32,2,4,8.0,1.0,3,-0.1048,-0.4537,2.0,3,5,4,0.2109,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
184,37.0,5,10.0,2,72,0,4,6.0,3.0,4,-0.1048,-0.4537,1.0,2,5,3,0.0949,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
185,19.0,4,0.0,0,65,1,3,5.0,2.0,3,-1.8176,0.7075,2.0,2,5,3,0.8190000000000001,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
186,31.0,3,3.0,3,27,1,3,6.0,2.0,4,-0.1048,-0.4537,2.0,3,6,3,0.1176,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
187,35.0,3,13.0,4,61,0,1,8.0,2.0,3,-1.8176,0.7075,1.0,1,7,1,0.9391,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
188,29.0,3,6.0,3,52,1,3,5.0,2.0,3,0.0026529002824244937,-0.4537,1.0,2,5,3,0.1092,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
189,58.0,4,27.0,1,53,2,3,10.0,1.0,3,0.7516,0.7075,1.0,4,8,3,0.1715,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
190,62.0,5,35.0,3,24,2,4,6.0,4.0,3,0.7516,-0.4537,2.0,3,7,3,0.1213,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
191,40.0,3,16.0,4,58,0,4,5.0,3.0,3,-0.1048,-0.4537,2.0,3,6,3,0.1623,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
192,38.0,3,13.0,3,41,1,2,6.0,2.0,1,-0.1048,-0.4537,2.0,3,9,4,0.1108,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
193,21.0,3,2.0,2,53,1,3,6.0,4.0,3,-0.1048,-0.4537,3.0,3,6,1,0.0932,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
194,53.0,1,25.0,3,25,0,2,8.0,1.0,5,0.7516,1.8688,2.0,3,8,3,0.0069,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
195,38.0,4,10.0,4,63,1,2,7.0,3.0,3,0.7516,0.7075,1.0,3,8,5,0.1015,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
196,50.0,1,28.0,4,24,2,4,7.0,1.0,3,0.7516,0.7075,1.0,2,8,5,0.1001,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
197,40.0,3,12.993658343242172,1,57,1,2,6.0,1.0,3,-0.9612,-0.4537,2.0,5,7,3,0.0543,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
198,32.0,1,7.0,1,35,1,2,8.0,2.0,4,0.7516,-0.4537,1.0,2,7,3,0.5428,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
199,37.0,3,8.0,1,72,1,3,3.0,1.0,3,0.7516,0.7075,2.0,2,8,3,0.0836,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
200,46.0,3,7.0,4,71,1,2,8.0,3.0,3,0.0026529002824244937,0.7075,2.0,2,8,3,0.085,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
201,27.0,3,3.0,1,62,0,2,4.0,3.0,3,0.0026529002824244937,-0.4537,2.0,4,8,1,0.0108,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
202,27.0,4,4.0,3,67,1,4,8.0,3.0,3,0.7516,1.8688,2.0,2,5,4,0.8835,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
203,52.0,3,25.0,1,38,1,3,9.0,3.0,2,-0.1048,-0.4537,2.0,2,7,3,0.0091,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204,20.0,5,1.0,1,68,0,1,8.0,3.0,3,-0.1048,1.8688,2.0,3,7,4,0.0942,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
205,55.0,4,29.0,1,66,1,3,4.0,2.0,4,0.7516,0.7075,2.0,3,8,3,0.2214,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
206,26.0,4,3.0,1,28,1,5,9.0,2.0,3,-1.8176,1.8688,1.0,4,7,4,0.0019,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
207,52.0,3,21.0,3,69,0,3,2.0,3.0,4,-1.8176,-0.4537,2.0,5,7,3,0.1718,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
208,61.0,3,26.0,3,60,1,3,8.0,1.0,3,-0.1048,0.7075,2.0,3,7,3,0.251,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
209,22.0,3,3.0,3,45,2,4,5.0,4.0,4,0.7516,-0.4537,1.895976122042892,2,7,3,0.1543,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
210,45.86274509803921,5,15.0,2,30,1,3,8.0,1.0,5,0.0026529002824244937,0.7075,2.0,3,8,1,0.1583,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
211,30.0,4,6.0,1,58,1,2,7.0,3.0,3,0.7516,0.7075,1.0,2,7,3,0.093,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
212,32.0,2,9.0,4,49,0,2,4.0,4.0,4,0.7516,-0.4537,2.0,1,7,5,0.1589,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
213,27.0,3,5.0,4,41,0,3,7.0,2.0,3,0.7516,-0.4537,1.0,3,5,3,0.0756,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
214,42.0,5,13.0,1,33,1,1,4.0,3.0,3,-0.1048,1.8688,2.0,2,8,3,0.1525,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
215,27.0,3,5.0,4,68,0,3,8.0,4.0,4,0.7516,0.7075,2.0,4,8,4,0.8769,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
216,21.0,3,2.0,1,68,1,1,8.0,2.0,3,0.7516,0.7075,2.0,4,8,3,0.2293,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
217,49.0,4,15.0,2,51,0,3,6.0,2.0,4,-0.1048,-2.7762,3.0,2,7,3,0.0478,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
218,44.0,2,20.0,2,25,2,3,5.0,3.0,3,0.0026529002824244937,-0.4537,1.0,1,8,4,0.0544,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
219,23.0,4,4.0,1,30,1,2,5.0,4.0,3,0.0026529002824244937,0.7075,2.0,4,8,3,0.6302,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
220,48.0,4,15.0,4,72,0,4,7.0,1.0,3,-1.8176,-0.4537,2.0,3,7,4,0.1347,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
221,22.0,3,3.0,3,46,1,4,4.0,3.0,4,-0.1048,-0.4537,1.0,3,8,4,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
222,27.0,3,5.0,3,37,1,2,5.0,4.0,3,0.7516,-1.615,3.0,2,5,2,0.0777,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
223,54.0,3,24.0,4,26,1,2,2.0,1.0,2,0.7516,-0.4537,3.0,3,5,1,0.0223,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
224,49.0,4,12.0,3,48,0,5,8.0,4.0,2,0.0026529002824244937,-0.4537,3.0,3,8,3,0.1191,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
225,41.53731343283582,2,13.0,1,36,0,3,7.0,1.0,3,1.6081,0.7075,1.0,2,8,3,0.0559,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
